Timestamp,Worker 0,Worker 1,Worker 2,Worker 3,
1654702328467,1,,,,
1654702329281,1,,,,
1654702330324,1,,,,
1654702331688,1,,,,
1654702332492,1,,,,
1654702333433,1,,,,
1654702334376,3,,,,
1654702335386,3,,,,
1654702336302,3,,,,
1654702337278,3,,,,
1654702338283,3,,,,
1654702339296,3,,,,
1654702340321,3,,,,
1654702341314,3,,,,
1654702342285,3,,,,
1654702343279,3,,,,
1654702344279,3,,,,
1654702345316,3,,,,
1654702346311,3,,,,
1654702347277,3,,,,
1654702348283,3,,,,
1654702349334,3,,,,
1654702350314,3,,,,
1654702351282,3,,,,
1654702352324,3,,,,
1654702353448,3,,,,
1654702354315,3,,,,
1654702355289,3,,,,
1654702356301,3,,,,
1654702357348,3,,,,
1654702358359,3,,,,
1654702359303,3,,,,
1654702360285,3,,,,
1654702361285,3,,,,
1654702362281,3,,,,
1654702363281,3,,,,
1654702364290,3,
