Timestamp,Worker 0,Worker 1,Worker 2,Worker 3,
1654702327095,,,0,,
1654702327141,,0,,,
1654702327297,,,,0,
1654702327499,,,232,,
1654702327513,,232,,,
1654702327614,,,,232,
1654702327659,,,0,,
1654702327722,,,,0,
1654702327726,,0,,,
1654702327734,,,232,,
1654702327823,,232,,,
1654702327824,,,,232,
1654702328033,,0,,,
1654702328101,,,,0,
1654702328173,,,0,,
1654702328214,0,,,,,
1654702328221,,232,,,
1654702328260,0,,,,
1654702328265,,,,232,
1654702328340,,,232,,
1654702328371,65,,,,,
1654702328379,288,,,,
1654702328451,,232,,,
1654702328459,,,,232,
1654702328481,,,232,,
1654702328704,,,232,,
1654702328787,,232,,,
1654702328826,,,,232,
1654702329206,,,,232,
1654702329220,,,232,,
1654702329239,,232,,,
1654702329240,65,,,,,
1654702329263,288,,,,
1654702329402,,,232,,
1654702329415,,,,232,
1654702329426,,232,,,
1654702329846,,232,,,
1654702329856,,,232,,
1654702329901,,,,232,
1654702330153,,,,232,
1654702330192,,232,,,
1654702330220,,232,,,
1654702330245,,,232,,
1654702330249,65,,,,,
1654702330268,288,,,,
1654702330317,,,,232,
1654702330337,,,232,,
1654702330938,,232,,,
1654702331108,,,,232,
1654702331189,,,232,,
1654702331229,65,,,,,
1654702331385,288,,,,
1654702331838,,,232,,
1654702331997,,232,,,
1654702332077,,,232,,
1654702332109,,,,232,
1654702332220,65,,,,,
1654702332221,,,,232,
1654702332333,288,,,,
1654702332385,,232,,,
1654702332472,,,,232,
1654702332573,,,232,,
1654702332771,,232,,,
1654702332964,,,232,,
1654702332982,,,232,,
1654702333232,65,,,,,
1654702333262,288,,,,
1654702333601,,232,,,
1654702333662,,,,232,
1654702333708,,,232,,
1654702333892,,,,232,
1654702333899,,,232,,
1654702333928,,232,,,
1654702334042,,,,232,
1654702334074,,232,,,
1654702334142,,,232,,
1654702334219,65,,,,,
1654702334248,,232,,,
1654702334263,292,,,,
1654702334295,,,232,,
1654702334296,,,,232,
1654702334434,,,,232,
1654702334468,,,232,,
1654702334553,,232,,,
1654702334628,,,,232,
1654702334788,,232,,,
1654702334792,,,232,,
1654702334905,,,,232,
1654702334967,,232,,,
1654702334982,,,232,,
1654702334991,,233,,,
1654702335009,,,,232,
1654702335096,,,,232,
1654702335226,65,,,,,
1654702335272,292,,,,
1654702335300,,,232,,
1654702335537,,234,,,
1654702335555,,,234,,
1654702335598,,,,232,
1654702335720,,232,,,
1654702335768,,,,232,
1654702335816,,,232,,
1654702335841,,232,,,
1654702335847,,,,232,
1654702335969,,232,,,
1654702336086,,232,,,
1654702336164,,,,232,
1654702336196,,232,,,
1654702336208,,,232,,
1654702336224,65,,,,,
1654702336273,292,,,,
1654702336308,,,232,,
1654702336349,,,,232,
1654702336688,,,232,,
1654702336742,,232,,,
1654702336779,,,,232,
1654702337063,,232,,,
1654702337118,,,232,,
1654702337128,,,,232,
1654702337166,,232,,,
1654702337199,,,232,,
1654702337217,65,,,,,
1654702337264,292,,,,
1654702337315,,,,232,
1654702337672,,,232,,
1654702337733,,,,232,
1654702337742,,232,,,
1654702338055,,232,,,
1654702338115,,,,232,
1654702338148,,,232,,
1654702338156,,232,,,
1654702338179,,,232,,
1654702338218,65,,,,,
1654702338265,292,,,,
1654702338325,,,,232,
1654702338691,,,232,,
1654702338734,,,,232,
1654702338736,,232,,,
1654702339057,,232,,,
1654702339106,,,232,,
1654702339132,,,,232,
1654702339199,,232,,,
1654702339216,65,,,,,
1654702339238,,,232,,
1654702339265,292,,,,
1654702339330,,,,232,
1654702339674,,,232,,
1654702339742,,,,232,
1654702339755,,232,,,
1654702340112,,232,,,
1654702340169,,,,232,
1654702340224,65,,,,,
1654702340238,,233,,,
1654702340240,,,233,,
1654702340263,292,,,,
1654702340340,,,232,,
1654702340381,,,,232,
1654702340725,,,232,,
1654702340801,,232,,,
1654702340860,,,,233,
1654702341055,,232,,,
1654702341143,,,,232,
1654702341216,65,,,,,
1654702341219,,232,,,
1654702341267,292,,,,
1654702341340,,,232,,
1654702341390,,,,232,
1654702341461,,,232,,
1654702341677,,,232,,
1654702341728,,,,232,
1654702341736,,232,,,
1654702342079,,232,,,
1654702342131,,,,232,
1654702342133,,,232,,
1654702342174,,232,,,
1654702342212,,,232,,
1654702342216,65,,,,,
1654702342265,292,,,,
1654702342336,,,,232,
1654702342689,,,232,,
1654702342739,,,,232,
1654702342755,,232,,,
1654702343049,,232,,,
