Iteration,WorkerIndex,Period,ThreadCount,BasicOperations.Get.Throughput,BasicOperations.Put.Throughput,BasicOperations.Get.ResponseTimeMean,BasicOperations.Put.ResponseTimeMean,BasicOperations.Get.Errors,BasicOperations.Get.Null.Errors,BasicOperations.Get.Null.RTM_95.0,BasicOperations.Get.Null.RTM_99.0,BasicOperations.Get.Null.Requests,BasicOperations.Get.Null.ResponseTimeDeviation,BasicOperations.Get.Null.ResponseTimeMax,BasicOperations.Get.Null.ResponseTimeMean,BasicOperations.Get.Null.Throughput,BasicOperations.Get.Null.ThroughputWithErrors,BasicOperations.Get.RTM_95.0,BasicOperations.Get.RTM_99.0,BasicOperations.Get.Requests,BasicOperations.Get.ResponseTimeDeviation,BasicOperations.Get.ResponseTimeMax,BasicOperations.Get.ThroughputWithErrors,BasicOperations.Put.Errors,BasicOperations.Put.RTM_95.0,BasicOperations.Put.RTM_99.0,BasicOperations.Put.Requests,BasicOperations.Put.ResponseTimeDeviation,BasicOperations.Put.ResponseTimeMax,BasicOperations.Put.ThroughputWithErrors,
0,0,0,1,18.3,86.9,3740098.15,5784740.0,0,0,2.7000831E7,5.8720255E7,3993,1.144552626E7,180355071,5873164.89,69.9,69.9,1.5859711E7,3.1457279E7,1043,5959589.66,52428799,18.3,0,2.3986175E7,5.0855935E7,4964,1.04338206E7,180355071,86.9,
0,TOTAL,0,1,18.3,86.9,3740098.15,5784740.0,0,0,2.7000831E7,5.8720255E7,3993,1.144552626E7,180355071,5873164.89,69.9,69.9,1.5859711E7,3.1457279E7,1043,5959589.66,52428799,18.3,0,2.3986175E7,5.0855935E7,4964,1.04338206E7,180355071,86.9,
