Timestamp,Worker 0,Worker 1,Worker 2,Worker 3,
1654702814714,,0,,,
1654702814816,,,,0,
1654702814872,,229,,,
1654702814937,,,,229,
1654702815005,,,0,,
1654702815075,,,229,,
1654702815219,,,0,,
1654702815220,,,,0,
1654702815229,,0,,,
1654702815250,,,,230,
1654702815252,,230,,,
1654702815284,,,230,,
1654702815364,,,,0,
1654702815381,,0,,,
1654702815398,,,0,,
1654702815406,,,,230,
1654702815412,0,,,,,
1654702815425,,230,,,
1654702815433,0,,,,
1654702815447,,,230,,
1654702815488,65,,,,,
1654702815503,288,,,,
1654702815929,,,,230,
1654702815935,,230,,,
1654702816125,,,230,,
1654702816291,,230,,,
1654702816295,,,230,,
1654702816308,,,,230,
1654702816415,65,,,,,
1654702816437,288,,,,
1654702816502,,230,,,
1654702816505,,,,230,
1654702816530,,,230,,
1654702816769,,230,,,
1654702816843,,,,230,
1654702817419,65,,,,,
1654702817464,288,,,,
1654702817637,,,,231,
1654702817779,,,232,,
1654702817888,,232,,,
1654702818271,,232,,,
1654702818416,65,,,,,
1654702818469,288,,,,
1654702818504,,,232,,
1654702818651,,,,232,
1654702818730,,,232,,
1654702818768,,,,232,
1654702818845,,,232,,
1654702819231,,,,232,
1654702819334,,232,,,
1654702819397,,,232,,
1654702819423,65,,,,,
1654702819442,290,,,,
1654702819568,,,,232,
1654702819630,,,232,,
1654702819633,,232,,,
1654702819776,,232,,,
1654702819782,,,,232,
1654702819885,,,232,,
1654702819897,,,,232,
1654702819955,,,232,,
1654702820360,,232,,,
1654702820395,,,,232,
1654702820405,,,232,,
1654702820415,65,,,,,
1654702820451,292,,,,
1654702820546,,232,,,
1654702820598,,,,233,
1654702820611,,,233,,
1654702820650,,232,,,
1654702820717,,,232,,
1654702820779,,,,232,
1654702820867,,232,,,
1654702820897,,,,232,
1654702820933,,232,,,
1654702820973,,,232,,
1654702821038,,,,232,
1654702821096,,,232,,
1654702821187,,232,,,
1654702821402,,233,,,
1654702821406,,,,234,
1654702821407,,,232,,
1654702821415,65,,,,,
1654702821441,292,,,,
1654702821539,,,,232,
1654702821563,,,232,,
1654702821574,,232,,,
1654702821620,,232,,,
1654702821753,,232,,,
1654702821830,,,,232,
1654702822012,,,232,,
1654702822227,,,,233,
1654702822236,,,233,,
1654702822259,,232,,,
1654702822374,,,,232,
1654702822398,,232,,,
1654702822411,,,232,,
1654702822415,65,,,,,
1654702822440,292,,,,
1654702822738,,232,,,
1654702822823,,,,232,
1654702823022,,,232,,
1654702823229,,,,232,
1654702823249,,,232,,
1654702823254,,232,,,
1654702823388,,,,232,
1654702823415,65,,,,,
1654702823419,,232,,,
1654702823435,292,,,,
1654702823443,,,232,,
1654702823720,,232,,,
1654702823836,,,,232,
1654702824017,,,232,,
1654702824227,,,232,232,
1654702824240,,232,,,
1654702824376,,,,232,
1654702824415,,232,,,
1654702824418,65,,,,,
1654702824437,292,,,,
1654702824446,,,232,,
1654702824741,,232,,,
1654702824824,,,,232,
1654702825017,,,232,,
1654702825261,,,,232,
1654702825263,,232,,,
1654702825271,,,232,,
1654702825417,65,,,,,
1654702825450,292,,,,
1654702825468,,,,232,
1654702825489,,232,,,
1654702825495,,,232,,
1654702825766,,232,,,
1654702825832,,,,232,
1654702826049,,,232,,
1654702826232,,,,232,
1654702826242,,,232,,
1654702826253,,232,,,
1654702826389,,,,232,
1654702826415,65,,,,,
