Iteration,WorkerIndex,Period,ThreadCount,BasicOperations.Get.Throughput,BasicOperations.Put.Throughput,BasicOperations.Get.ResponseTimeMean,BasicOperations.Put.ResponseTimeMean,BasicOperations.Get.Errors,BasicOperations.Get.Null.Errors,BasicOperations.Get.Null.RTM_95.0,BasicOperations.Get.Null.RTM_99.0,BasicOperations.Get.Null.Requests,BasicOperations.Get.Null.ResponseTimeDeviation,BasicOperations.Get.Null.ResponseTimeMax,BasicOperations.Get.Null.ResponseTimeMean,BasicOperations.Get.Null.Throughput,BasicOperations.Get.Null.ThroughputWithErrors,BasicOperations.Get.RTM_95.0,BasicOperations.Get.RTM_99.0,BasicOperations.Get.Requests,BasicOperations.Get.ResponseTimeDeviation,BasicOperations.Get.ResponseTimeMax,BasicOperations.Get.ThroughputWithErrors,BasicOperations.Put.Errors,BasicOperations.Put.RTM_95.0,BasicOperations.Put.RTM_99.0,BasicOperations.Put.Requests,BasicOperations.Put.ResponseTimeDeviation,BasicOperations.Put.ResponseTimeMax,BasicOperations.Put.ThroughputWithErrors,
0,0,0,1,26.8,136.6,3457409.43,3884538.28,0,0,1.4352383E7,2.9622271E7,4004,6360311.24,112721919,3345604.22,109.1,109.1,1.4286847E7,2.7394047E7,983,5913526.05,66846719,26.8,0,1.5859711E7,3.1588351E7,5013,6589949.33,117440511,136.6,
0,TOTAL,0,1,26.8,136.6,3457409.43,3884538.28,0,0,1.4352383E7,2.9622271E7,4004,6360311.24,112721919,3345604.22,109.1,109.1,1.4286847E7,2.7394047E7,983,5913526.05,66846719,26.8,0,1.5859711E7,3.1588351E7,5013,6589949.33,117440511,136.6,
