Timestamp,Worker 0,Worker 1,Worker 2,Worker 3,
1654523054866,,,,0,
1654523054882,,,0,,
1654523054910,,0,,,
1654523054983,,,7.083188750799512E-6,,
1654523055016,,7.0831873453145825E-6,,,
1654523055017,,,0,,
1654523055041,,0,,,
1654523055049,,,,7.083186110191924E-6,
1654523055066,,,,0,
1654523055074,,0.0,,,
1654523055079,,,0.0,,
1654523055087,,,,0.0,
1654523055123,,0,,,
1654523055148,,0.0,,,
1654523055170,,,0,,
1654523055184,,,,0,
1654523055189,,,0.0,,
1654523055221,0,,,,,
1654523055229,,,,0.0,
1654523055261,0.001979445230978973,,,,,
1654523055267,0,,,,
1654523055308,0.06683617871413004,,,,
1654523055919,,,,0.0,
1654523055964,,0.0,,,
1654523055981,,,0.0,,
1654523056081,,,,0.0,
1654523056153,,0.0,,,
1654523056223,0.034303534303534305,,,,,
1654523056259,,,0.0,,
1654523056287,0.0,,,,
1654523056304,,,0.0,,
1654523056313,,0.0,,,
1654523056315,,,,0.0,
1654523057078,,,,0.0,
1654523057115,,,,0.0,
1654523057198,,0.0,,,
1654523057227,0.0,,,,,
1654523057269,,,0.0,,
1654523057273,0.016227180527383367,,,,
1654523057290,,0.0,,,
1654523057339,,0.0,,,
1654523057405,,,0.0,,
1654523057444,,,0.0,,
1654523057533,,,,0.0,
1654523058198,,,,0.0,
1654523058237,0.0,,,,,
1654523058240,,0.0,,,
1654523058266,,0.0,,,
1654523058270,0.0,,,,
1654523058287,,,,0.0,
1654523058334,,,0.0,,
1654523058393,,,,0.0,
1654523058568,,0.0,,,
1654523058577,,,0.0,,
1654523058594,,,0.0,,
1654523058968,,,,0.0,
1654523059091,,,,0.0,
1654523059128,,0.0,,,
1654523059182,,0.0,,,
1654523059215,,,,0.0,
1654523059226,0.0,,,,,
1654523059263,,0.0,,,
1654523059273,0.0,,,,
1654523059298,,,0.0,,
1654523059417,,,0.0,,
1654523059430,,,0.0,,
1654523059879,,,,0.0,
1654523059893,,,0.0,,
1654523059920,,0.0,,,
1654523060026,,,0.0,,
1654523060049,,0.0,,,
1654523060077,,,,0.0,
1654523060133,,0.0,,,
1654523060179,,,0.0,,
1654523060198,,,,0.0,
1654523060223,0.0,,,,,
1654523060268,0.0,,,,
1654523060873,,,,0.0,
1654523060894,,,0.0,,
1654523060919,,0.0,,,
1654523061032,,,0.0,,
1654523061050,,0.0,,,
