Iteration,WorkerIndex,Period,ThreadCount,BasicOperations.Get.Throughput,BasicOperations.Put.Throughput,BasicOperations.Get.ResponseTimeMean,BasicOperations.Put.ResponseTimeMean,BasicOperations.Get.Errors,BasicOperations.Get.Null.Errors,BasicOperations.Get.Null.RTM_95.0,BasicOperations.Get.Null.RTM_99.0,BasicOperations.Get.Null.Requests,BasicOperations.Get.Null.ResponseTimeDeviation,BasicOperations.Get.Null.ResponseTimeMax,BasicOperations.Get.Null.ResponseTimeMean,BasicOperations.Get.Null.Throughput,BasicOperations.Get.Null.ThroughputWithErrors,BasicOperations.Get.RTM_95.0,BasicOperations.Get.RTM_99.0,BasicOperations.Get.Requests,BasicOperations.Get.ResponseTimeDeviation,BasicOperations.Get.ResponseTimeMax,BasicOperations.Get.ThroughputWithErrors,BasicOperations.Put.Errors,BasicOperations.Put.RTM_95.0,BasicOperations.Put.RTM_99.0,BasicOperations.Put.Requests,BasicOperations.Put.ResponseTimeDeviation,BasicOperations.Put.ResponseTimeMax,BasicOperations.Put.ThroughputWithErrors,
0,0,0,1,52.1,251.1,1921864.79,2024024.51,0,0,8519679.0,1.9791871E7,3938,3952451.34,77070335,1945025.53,197.0,197.0,8060927.0,1.7825791E7,1041,3556817.79,39583743,52.1,0,7995391.0,1.7039359E7,5021,3442532.64,76021759,251.1,
0,TOTAL,0,1,52.1,251.1,1921864.79,2024024.51,0,0,8519679.0,1.9791871E7,3938,3952451.34,77070335,1945025.53,197.0,197.0,8060927.0,1.7825791E7,1041,3556817.79,39583743,52.1,0,7995391.0,1.7039359E7,5021,3442532.64,76021759,251.1,
