Timestamp,Worker 0,Worker 1,Worker 2,Worker 3,
1654523850915,,,201084,,
1654523850950,,,,181432,
1654523851055,,200284,,,
1654523851065,,,201404,,
1654523851072,,,,181664,
1654523851077,,200288,,,
1654523851086,,,201468,,
1654523851087,,,,181684,
1654523851095,,200300,,,
1654523851113,,200372,,,
1654523851134,,,,181700,
1654523851136,,200380,,,
1654523851155,,200380,,,
1654523851177,,,,181792,
1654523851182,,200380,,,
1654523851194,,,201480,,
1654523851209,,,,181792,
1654523851237,164208,,,,,
1654523851239,,,201484,,
1654523851268,276840,,,,
1654523851288,,,201488,,
1654523852050,,,,182044,
1654523852100,,,,182044,
1654523852169,,,,182252,
1654523852179,170056,,,,,
1654523852184,,,,182260,
1654523852253,,,,182264,
1654523852314,278588,,,,
1654523852484,,200612,,,
1654523852516,,,202504,,
1654523852540,,,202508,,
1654523852549,,,,182272,
1654523852563,,200612,,,
1654523852566,,,,182280,
1654523852569,,,202508,,
1654523852698,,201292,,,
1654523852706,,,,182288,
1654523852729,,201296,,,
1654523852876,,,202524,,
1654523852944,,201304,,,
1654523852945,,201312,,,
1654523852956,,201384,,,
1654523852984,,201384,,,
1654523853034,,,202528,,
1654523853137,,,202524,,
1654523853167,,,202536,,
1654523853186,170056,,,,,
1654523853204,,,202528,202800,,
1654523853205,280756,,,,
1654523853207,,,202528,,
1654523853249,,,202800,,
1654523853250,,,202804,,
1654523853277,,,202804,,
1654523853287,,201384,,,
1654523853352,,,,187688,
1654523853440,,201384,,,
1654523853443,,,,188076,
1654523853459,,201388,,,
1654523853489,,201388,,,
1654523853494,,,,187688,
1654523853513,,201388,,,
1654523853521,,,,188868,
1654523853530,,,,188868,
1654523853702,,,203596,,
1654523853775,,201640,,,
1654523853824,,,203816,,
1654523853864,,202212,,,
1654523853871,,,204056,,
1654523853879,,202244,,,
1654523854074,,,204056,,
1654523854161,,,205200,,
1654523854183,170056,,,,,
1654523854198,280908,,,,
1654523854229,,202504,,,
1654523854257,,202640,,,
1654523854260,,202640,,,
1654523854263,,,205436,,
1654523854290,,,205456,,
1654523854297,,,,199160,
1654523854299,,,205456,,
1654523854302,,202828,,,
1654523854314,,,,199820,
1654523854315,,,205456,,
1654523854318,,,205456,,
1654523854325,,202828,,,
1654523854333,,,205456,,
1654523854335,,,,199820,
1654523854343,,202880,,,
1654523854363,,202880,,,
1654523854378,,202880,,,
1654523854444,,,,201572,
1654523854445,,,,201572,
1654523854499,,,,202080,202084,
1654523854530,,,,202176,
1654523854558,,,,202184,
1654523854585,,,,202184,
1654523854621,,,,202184,
1654523854842,,,205824,,
1654523854858,,,,203120,
