Timestamp,Worker 0,Worker 1,Worker 2,Worker 3,
1654523564294,,,0,,
1654523564354,,,,0,
1654523564372,,0,,,
1654523564415,,,,209,
1654523564460,,,,0,
1654523564463,,211,,,
1654523564467,,,,211,
1654523564468,,,211,,
1654523564497,,0,,,
1654523564506,,211,,,
1654523564514,,,0,,
1654523564532,,,211,,
1654523564580,,0,,,
1654523564582,,,0,,
1654523564584,,,,0,
1654523564590,,,211,,
1654523564596,0,,,,,
1654523564603,,211,,,
1654523564615,0,,,,
1654523564617,,,,211,
1654523564653,262,,,,
1654523564677,76,,,,,
1654523565338,,,211,,
1654523565360,,,,211,
1654523565378,,211,,,
1654523565498,,,,211,
1654523565601,76,,,,,
1654523565611,,211,,,
1654523565619,262,,,,
1654523565660,,211,,,
1654523565742,,,,211,
1654523565805,,,211,,
1654523565841,,,211,,
1654523566428,,,211,,
1654523566507,,,,211,
1654523566522,,211,,,
1654523566538,,,,211,
1654523566600,76,,,,,
1654523566621,262,,,,
1654523566894,,,211,,
1654523567108,,,,211,
1654523567167,,211,,,
1654523567306,,,211,,
1654523567498,,,211,,
1654523567555,,,,211,
1654523567571,,,,211,
1654523567600,,211,,,
1654523567606,76,,,,,
1654523567620,266,,,,
1654523567724,,211,,,
1654523567862,,,211,,
1654523567897,,211,,,
1654523567901,,,,211,
1654523567920,,211,,,
1654523567926,,,211,,
1654523568315,,,211,,
1654523568383,,,,212,
1654523568389,,211,,,
1654523568472,,,,211,
1654523568552,,,211,,
1654523568603,76,,,,,
1654523568612,,,,211,
1654523568617,266,,,,
1654523568637,,211,,,
1654523568643,,,211,,
1654523568736,,211,,,
1654523569306,,,211,,
1654523569366,,,,211,
1654523569377,,211,,,
1654523569466,,,,211,
1654523569503,,211,,,
1654523569528,,,211,,
1654523569586,,211,,,
1654523569593,,,,211,
1654523569599,76,,,,,
1654523569607,,,211,,
1654523569617,266,,,,
1654523570300,,,211,,
1654523570361,,,,211,
1654523570381,,211,,,
1654523570466,,,,211,
1654523570504,,211,,,
1654523570542,,,211,,
1654523570587,,211,,,
1654523570591,,,211,211,
1654523570600,76,,,,,
1654523570617,266,,,,
1654523571300,,,211,,
1654523571364,,,,211,
1654523571378,,211,,,
1654523571465,,,,211,
1654523571504,,211,,,
1654523571526,,,211,,
1654523571586,,212,212,,
1654523571593,,,,211,
1654523571602,76,,,,,
1654523571618,266,,,,
1654523572299,,,211,,
1654523572361,,,,211,
1654523572379,,211,,,
1654523572465,,,,211,
1654523572502,,211,,,
1654523572521,,,211,,
1654523572584,,211,,,
1654523572586,,,211,,
1654523572589,,,,211,
1654523572604,76,,,,,
1654523572621,266,,,,
1654523573298,,,211,,
1654523573359,,,,211,
1654523573377,,211,,,
1654523573473,,,,211,
1654523573502,,211,,,
1654523573521,,,211,,
1654523573585,,211,,,
1654523573587,,,211,,
1654523573589,,,,211,
1654523573598,76,,,,,
1654523573616,266,,,,
1654523574304,,,211,,
1654523574361,,,,211,
1654523574377,,211,,,
1654523574467,,,,211,
1654523574520,,,211,,
1654523574522,,211,,,
1654523574585,,211,,,
1654523574588,,,211,,
1654523574590,,,,211,
1654523574602,76,,,,,
1654523574620,266,,,,
1654523575300,,,211,,
1654523575360,,,,211,
1654523575377,,211,,,
1654523575466,,,,211,
1654523575509,,211,,,
1654523575519,,,211,,
1654523575586,,211,,,
1654523575588,,,211,,
1654523575589,,,,211,
1654523575598,76,,,,,
1654523575617,266,,,,
1654523576298,,,211,,
1654523576361,,,,211,
1654523576377,,211,,,
1654523576466,,,,211,
1654523576504,,211,,,
1654523576523,,,211,,
1654523576584,,211,,,
1654523576585,,,211,,
1654523576589,,,,211,
1654523576598,76,,,,,
1654523576619,266,,,,
1654523577298,,,212,,
1654523577360,,,,211,
1654523577376,,211,,,
1654523577467,,,,211,
1654523577503,,211,,,
1654523577518,,,211,,
1654523577584,,211,,,
1654523577586,,,211,,
1654523577600,,,,211,
1654523577601,76,,,,,
1654523577617,266,,,,
1654523578298,,,211,,
1654523578361,,,,211,
1654523578377,,211,,,
1654523578466,,,,211,
1654523578504,,211,,,
1654523578519,,,211,,
1654523578584,,211,,,
1654523578586,,,211,,
1654523578589,,,,211,
1654523578598,76,,,,,
1654523578617,266,,,,
1654523579299,,,211,,
1654523579359,,,,211,
1654523579383,,211,,,
1654523579466,,,,211,
1654523579502,,211,,,
1654523579523,,,211,,
1654523579583,,211,,,
1654523579585,,,211,,
1654523579589,,,,211,
1654523579601,76,,,,,
1654523579621,266,,,,
1654523580300,,,211,,
1654523580359,,,,211,
1654523580377,,211,,,
1654523580467,,,,211,
1654523580505,,211,,,
1654523580524,,,211,,
1654523580585,,211,,,
1654523580586,,,211,,
1654523580589,,,,211,
1654523580604,76,,,,,
